id_venta,fecha,id_concesionario,modelo,categoria_vehiculo,metodo_pago,unidades,precio_unitario,costo_unitario,descuento,monto_venta
957,2024-05-11,2,Fiesta,Sedán,Contado,1,339400.0,248600.0,40730.0,298670.0
958,2024-05-11,15,Explorer,SUV,Financiamiento,5,1018700.0,876600.0,611220.0,4482280.0
959,2024-05-11,6,Fiesta,Sedán,Contado,5,317200.0,243500.0,31720.0,1554280.0
960,2024-05-11,9,Fiesta,Sedán,Financiamiento,2,342800.0,251300.0,34280.0,651320.0
961,2024-05-12,12,Fiesta,Sedán,Leasing,1,327300.0,256500.0,16360.0,310940.0
962,2024-05-12,18,Bronco,SUV,Leasing,1,907200.0,694300.0,0.0,907200.0
963,2024-05-12,2,Focus,Sedán,Financiamiento,1,423300.0,326400.0,12700.0,410600.0
964,2024-05-12,2,Focus,Sedán,Contado,4,438000.0,314600.0,35040.0,1716960.0
965,2024-05-12,18,Focus,Sedán,Financiamiento,1,400700.0,350100.0,32060.0,368640.0
966,2024-05-12,15,Explorer,SUV,Financiamiento,2,1027800.0,799300.0,246670.0,1808930.0
967,2024-05-12,9,F-150,Pickup,Contado,2,914000.0,796800.0,182800.0,1645200.0
968,2024-05-12,17,F-150,Pickup,Financiamiento,1,1000600.0,737800.0,120070.0,880530.0
969,2024-05-12,11,F-150,Pickup,Financiamiento,4,949900.0,736000.0,455950.0,3343650.0
970,2024-05-12,11,F-150,Pickup,Financiamiento,2,957500.0,744000.0,0.0,1915000.0
971,2024-05-12,11,Explorer,SUV,Contado,3,1064400.0,850400.0,63860.0,3129340.0
972,2024-05-13,1,Focus,Sedán,Financiamiento,1,414400.0,326200.0,41440.0,372960.0
973,2024-05-13,16,Fiesta,Sedán,Financiamiento,3,323300.0,250400.0,77590.0,892310.0
974,2024-05-13,16,Fiesta,Sedán,Contado,1,333700.0,251600.0,40040.0,293660.0
975,2024-05-13,3,Mustang,Deportivo,Financiamiento,4,1299700.0,910000.0,0.0,5198800.0
976,2024-05-13,1,Focus,Sedán,Financiamiento,1,440000.0,311500.0,8800.0,431200.0
977,2024-05-13,10,Mustang,Deportivo,Financiamiento,1,1324500.0,925100.0,105960.0,1218540.0
978,2024-05-13,9,F-150,Pickup,Financiamiento,4,905400.0,791500.0,72430.0,3549170.0
979,2024-05-14,8,Bronco,SUV,Leasing,5,848800.0,689100.0,0.0,4244000.0
980,2024-05-14,19,Bronco,SUV,Contado,1,874600.0,721700.0,0.0,874600.0
981,2024-05-14,19,F-150,Pickup,Contado,5,947400.0,782400.0,568440.0,4168560.0
982,2024-05-14,17,Bronco,SUV,Contado,1,825300.0,734900.0,99040.0,726260.0
983,2024-05-14,5,Explorer,SUV,Financiamiento,2,999100.0,807900.0,0.0,1998200.0
984,2024-05-14,19,Mustang,Deportivo,Contado,2,1224300.0,985100.0,0.0,2448600.0
985,2024-05-14,15,F-150,Pickup,Contado,3,863100.0,769400.0,51790.0,2537510.0
986,2024-05-14,8,F-150,Pickup,Financiamiento,4,932400.0,747900.0,74590.0,3655010.0
987,2024-05-14,19,Explorer,SUV,Financiamiento,4,1141000.0,832500.0,456400.0,4107600.0
988,2024-05-14,15,F-150,Pickup,Leasing,2,871500.0,788900.0,52290.0,1690710.0
989,2024-05-14,11,Explorer,SUV,Contado,5,1134200.0,817400.0,567100.0,5103900.0
990,2024-05-14,17,Fiesta,Sedán,Financiamiento,1,317500.0,260600.0,6350.0,311150.0
991,2024-05-15,7,Fiesta,Sedán,Financiamiento,1,334800.0,261400.0,16740.0,318060.0
992,2024-05-15,17,F-150,Pickup,Contado,4,872100.0,746200.0,348840.0,3139560.0
993,2024-05-15,20,Bronco,SUV,Financiamiento,5,873700.0,692800.0,0.0,4368500.0
994,2024-05-15,11,F-150,Pickup,Financiamiento,1,984100.0,773700.0,0.0,984100.0
995,2024-05-15,13,Explorer,SUV,Contado,3,1083900.0,846600.0,0.0,3251700.0
996,2024-05-15,5,Fiesta,Sedán,Financiamiento,1,324400.0,259400.0,0.0,324400.0
997,2024-05-15,15,F-150,Pickup,Financiamiento,1,997100.0,756700.0,99710.0,897390.0
998,2024-05-15,3,Bronco,SUV,Financiamiento,1,949400.0,710500.0,0.0,949400.0
999,2024-05-16,4,Fiesta,Sedán,Leasing,1,321400.0,253100.0,0.0,321400.0
1000,2024-05-16,11,Explorer,SUV,Financiamiento,1,996900.0,853800.0,79750.0,917150.0
1001,2024-05-16,11,Focus,Sedán,Contado,1,405800.0,314900.0,20290.0,385510.0
1002,2024-05-16,2,Bronco,SUV,Leasing,1,951800.0,685100.0,95180.0,856620.0
1003,2024-05-16,2,Mustang,Deportivo,Financiamiento,1,1179600.0,918800.0,0.0,1179600.0
1004,2024-05-16,11,F-150,Pickup,Contado,3,1012800.0,766500.0,243070.0,2795330.0
1005,2024-05-16,7,Fiesta,Sedán,Contado,4,345500.0,244000.0,165840.0,1216160.0
1006,2024-05-16,5,Fiesta,Sedán,Financiamiento,1,313400.0,232800.0,25070.0,288330.0
1007,2024-05-17,20,Fiesta,Sedán,Financiamiento,1,325400.0,251500.0,0.0,325400.0
1008,2024-05-17,4,F-150,Pickup,Financiamiento,1,1004800.0,783900.0,0.0,1004800.0
1009,2024-05-17,18,F-150,Pickup,Contado,1,914200.0,763100.0,0.0,914200.0
1010,2024-05-17,2,Focus,Sedán,Contado,5,447900.0,333900.0,0.0,2239500.0
1011,2024-05-17,2,Bronco,SUV,Financiamiento,5,912200.0,718500.0,456100.0,4104900.0
1012,2024-05-17,6,Fiesta,Sedán,Financiamiento,4,352400.0,255700.0,70480.0,1339120.0
1013,2024-05-18,1,F-150,Pickup,Financiamiento,2,930100.0,779100.0,55810.0,1804390.0
1014,2024-05-18,11,Fiesta,Sedán,Financiamiento,4,319100.0,241400.0,102110.0,1174290.0
1015,2024-05-18,14,Bronco,SUV,Contado,1,928200.0,713900.0,74260.0,853940.0
1016,2024-05-18,17,Explorer,SUV,Contado,1,1089900.0,813400.0,87190.0,1002710.0
1017,2024-05-18,1,F-150,Pickup,Financiamiento,4,840200.0,761000.0,0.0,3360800.0
1018,2024-05-19,8,Focus,Sedán,Financiamiento,5,421100.0,316600.0,210550.0,1894950.0
1019,2024-05-19,16,F-150,Pickup,Leasing,1,946800.0,771900.0,0.0,946800.0
1020,2024-05-19,10,Fiesta,Sedán,Financiamiento,5,331400.0,263500.0,0.0,1657000.0
1021,2024-05-19,17,Explorer,SUV,Contado,1,1080100.0,810900.0,129610.0,950490.0
1022,2024-05-19,1,Fiesta,Sedán,Contado,2,334000.0,243100.0,0.0,668000.0
1023,2024-05-19,8,Explorer,SUV,Contado,1,1124100.0,851100.0,112410.0,1011690.0
1024,2024-05-19,11,Bronco,SUV,Contado,1,942000.0,693700.0,75360.0,866640.0
1025,2024-05-19,15,F-150,Pickup,Financiamiento,3,948900.0,769500.0,341600.0,2505100.0
1026,2024-05-19,5,Bronco,SUV,Contado,2,906800.0,665700.0,0.0,1813600.0
1027,2024-05-19,1,Fiesta,Sedán,Financiamiento,2,340700.0,261000.0,54510.0,626890.0
1028,2024-05-20,5,F-150,Pickup,Financiamiento,1,925100.0,779100.0,46260.0,878840.0
1029,2024-05-20,15,F-150,Pickup,Contado,4,998300.0,770800.0,319460.0,3673740.0
1030,2024-05-20,14,Focus,Sedán,Contado,5,399500.0,344900.0,159800.0,1837700.0
1031,2024-05-20,2,Bronco,SUV,Contado,4,962200.0,676300.0,115460.0,3733340.0
1032,2024-05-20,11,F-150,Pickup,Contado,3,882500.0,781900.0,52950.0,2594550.0
1033,2024-05-20,2,Focus,Sedán,Contado,1,406700.0,344400.0,8130.0,398570.0
1034,2024-05-20,8,Focus,Sedán,Leasing,1,412800.0,338400.0,0.0,412800.0
1035,2024-05-20,2,Mustang,Deportivo,Financiamiento,4,1235600.0,932200.0,148270.0,4794130.0
1036,2024-05-20,20,Fiesta,Sedán,Financiamiento,4,338800.0,245200.0,162620.0,1192580.0
1037,2024-05-20,2,Bronco,SUV,Leasing,2,966300.0,712700.0,57980.0,1874620.0
1038,2024-05-20,11,Explorer,SUV,Financiamiento,1,1018800.0,837900.0,20380.0,998420.0
1039,2024-05-20,10,Focus,Sedán,Contado,2,459100.0,339400.0,45910.0,872290.0
1040,2024-05-20,15,F-150,Pickup,Leasing,3,916500.0,779700.0,137480.0,2612020.0
1041,2024-05-20,6,Bronco,SUV,Contado,1,878200.0,726600.0,43910.0,834290.0
1042,2024-05-20,5,Explorer,SUV,Financiamiento,1,982000.0,802100.0,78560.0,903440.0
1043,2024-05-21,19,Mustang,Deportivo,Financiamiento,1,1322700.0,980600.0,26450.0,1296250.0
1044,2024-05-21,20,Explorer,SUV,Contado,1,1102300.0,881800.0,0.0,1102300.0
1045,2024-05-21,12,Explorer,SUV,Contado,4,1062900.0,841000.0,0.0,4251600.0
1046,2024-05-21,10,Explorer,SUV,Contado,2,977300.0,874000.0,156370.0,1798230.0
1047,2024-05-21,14,F-150,Pickup,Financiamiento,1,911500.0,749000.0,18230.0,893270.0
1048,2024-05-21,7,Explorer,SUV,Leasing,4,1047200.0,836800.0,418880.0,3769920.0
1049,2024-05-22,16,Fiesta,Sedán,Contado,1,323700.0,252600.0,0.0,323700.0
1050,2024-05-22,15,Explorer,SUV,Contado,1,1092700.0,830700.0,54640.0,1038060.0
1051,2024-05-22,1,Mustang,Deportivo,Contado,3,1227800.0,1004300.0,0.0,3683400.0
1052,2024-05-22,17,Focus,Sedán,Financiamiento,2,433300.0,311300.0,43330.0,823270.0
1053,2024-05-22,3,Mustang,Deportivo,Leasing,1,1258100.0,961500.0,25160.0,1232940.0
1054,2024-05-22,1,Fiesta,Sedán,Contado,1,321900.0,242400.0,16100.0,305800.0
1055,2024-05-22,3,Fiesta,Sedán,Financiamiento,3,349900.0,251700.0,20990.0,1028710.0
1056,2024-05-22,18,F-150,Pickup,Contado,1,967100.0,779200.0,0.0,967100.0
1057,2024-05-22,9,Mustang,Deportivo,Contado,5,1197900.0,988000.0,299480.0,5690020.0
1058,2024-05-23,18,Focus,Sedán,Financiamiento,1,421400.0,330400.0,12640.0,408760.0
1059,2024-05-23,6,F-150,Pickup,Contado,1,1042400.0,758700.0,31270.0,1011130.0
1060,2024-05-23,15,Bronco,SUV,Leasing,1,825600.0,676100.0,0.0,825600.0
1061,2024-05-23,11,Fiesta,Sedán,Financiamiento,5,310700.0,264300.0,155350.0,1398150.0
1062,2024-05-23,19,F-150,Pickup,Leasing,1,907400.0,749500.0,18150.0,889250.0
1063,2024-05-23,17,Explorer,SUV,Financiamiento,5,1066000.0,827900.0,426400.0,4903600.0
1064,2024-05-23,16,F-150,Pickup,Leasing,2,927500.0,745100.0,148400.0,1706600.0
1065,2024-05-23,7,Explorer,SUV,Financiamiento,2,1117600.0,818200.0,268220.0,1966980.0
1066,2024-05-23,12,Fiesta,Sedán,Contado,1,341600.0,249400.0,6830.0,334770.0
1067,2024-05-23,5,Fiesta,Sedán,Financiamiento,1,327200.0,250500.0,32720.0,294480.0
1068,2024-05-24,2,Fiesta,Sedán,Leasing,2,344600.0,256300.0,0.0,689200.0
1069,2024-05-24,19,F-150,Pickup,Leasing,3,1035300.0,690600.0,372710.0,2733190.0
1070,2024-05-24,7,Explorer,SUV,Leasing,4,1069600.0,848600.0,0.0,4278400.0
1071,2024-05-24,10,Explorer,SUV,Financiamiento,1,1052600.0,844300.0,0.0,1052600.0
1072,2024-05-24,4,F-150,Pickup,Contado,4,1030200.0,770100.0,0.0,4120800.0
1073,2024-05-24,9,Focus,Sedán,Leasing,1,428200.0,318600.0,21410.0,406790.0
1074,2024-05-24,13,Focus,Sedán,Financiamiento,2,470300.0,333700.0,47030.0,893570.0
1075,2024-05-25,2,Fiesta,Sedán,Leasing,1,326700.0,253000.0,9800.0,316900.0
1076,2024-05-25,15,F-150,Pickup,Financiamiento,5,894600.0,816400.0,89460.0,4383540.0
1077,2024-05-25,9,Bronco,SUV,Financiamiento,2,950800.0,700900.0,152130.0,1749470.0
1078,2024-05-25,14,F-150,Pickup,Financiamiento,1,875000.0,768100.0,70000.0,805000.0
1079,2024-05-25,2,Fiesta,Sedán,Financiamiento,1,313700.0,238000.0,31370.0,282330.0
1080,2024-05-25,4,Explorer,SUV,Financiamiento,1,1127100.0,845200.0,90170.0,1036930.0
1081,2024-05-25,14,Focus,Sedán,Contado,1,405300.0,319200.0,0.0,405300.0
1082,2024-05-25,20,Explorer,SUV,Contado,1,1100200.0,859600.0,0.0,1100200.0
1083,2024-05-26,2,Explorer,SUV,Contado,2,989200.0,861000.0,197840.0,1780560.0
1084,2024-05-26,19,F-150,Pickup,Financiamiento,1,915700.0,744700.0,109880.0,805820.0
1085,2024-05-26,20,Bronco,SUV,Contado,1,916400.0,722800.0,91640.0,824760.0
1086,2024-05-26,13,F-150,Pickup,Contado,2,1064600.0,754800.0,42580.0,2086620.0
1087,2024-05-26,3,Focus,Sedán,Financiamiento,2,420100.0,311500.0,84020.0,756180.0
1088,2024-05-26,10,Bronco,SUV,Contado,1,867400.0,696800.0,0.0,867400.0
1089,2024-05-26,8,Mustang,Deportivo,Contado,1,1219400.0,972300.0,97550.0,1121850.0
1090,2024-05-26,2,Explorer,SUV,Financiamiento,1,1045700.0,851300.0,20910.0,1024790.0
1091,2024-05-26,11,Bronco,SUV,Financiamiento,5,908900.0,674100.0,0.0,4544500.0
1092,2024-05-27,6,F-150,Pickup,Financiamiento,1,948400.0,733600.0,0.0,948400.0
1093,2024-05-27,15,Fiesta,Sedán,Financiamiento,1,335900.0,262000.0,6720.0,329180.0
1094,2024-05-27,13,Fiesta,Sedán,Financiamiento,5,349400.0,246300.0,139760.0,1607240.0
1095,2024-05-27,3,F-150,Pickup,Financiamiento,5,941700.0,722500.0,141260.0,4567240.0
1096,2024-05-27,2,Explorer,SUV,Contado,4,1097200.0,820400.0,87780.0,4301020.0
1097,2024-05-27,3,Bronco,SUV,Financiamiento,3,988900.0,682600.0,59330.0,2907370.0
1098,2024-05-27,10,Focus,Sedán,Financiamiento,5,427700.0,341500.0,0.0,2138500.0
1099,2024-05-27,7,F-150,Pickup,Leasing,1,863600.0,782000.0,103630.0,759970.0
1100,2024-05-27,18,Bronco,SUV,Financiamiento,1,973700.0,706900.0,0.0,973700.0
1101,2024-05-27,7,Focus,Sedán,Contado,1,407800.0,320200.0,12230.0,395570.0
1102,2024-05-27,14,Bronco,SUV,Contado,1,891900.0,695600.0,26760.0,865140.0
1103,2024-05-28,12,Fiesta,Sedán,Contado,2,338200.0,246000.0,54110.0,622290.0
1104,2024-05-28,11,Fiesta,Sedán,Financiamiento,3,330200.0,248700.0,0.0,990600.0
1105,2024-05-28,19,Fiesta,Sedán,Financiamiento,5,331000.0,248600.0,132400.0,1522600.0
1106,2024-05-28,17,Explorer,SUV,Financiamiento,1,1115000.0,858000.0,0.0,1115000.0
1107,2024-05-29,4,Bronco,SUV,Financiamiento,5,904800.0,724100.0,135720.0,4388280.0
1108,2024-05-29,18,F-150,Pickup,Contado,1,982000.0,755600.0,78560.0,903440.0
1109,2024-05-29,14,Focus,Sedán,Financiamiento,4,413400.0,318500.0,33070.0,1620530.0
1110,2024-05-29,8,Mustang,Deportivo,Contado,2,1353300.0,986900.0,0.0,2706600.0
1111,2024-05-29,16,Explorer,SUV,Financiamiento,2,1083300.0,892700.0,65000.0,2101600.0
1112,2024-05-29,7,Fiesta,Sedán,Contado,1,299000.0,248600.0,0.0,299000.0
1113,2024-05-29,19,Mustang,Deportivo,Contado,1,1326700.0,914200.0,39800.0,1286900.0
1114,2024-05-30,16,F-150,Pickup,Contado,1,864700.0,755100.0,0.0,864700.0
1115,2024-05-30,10,Bronco,SUV,Financiamiento,3,903400.0,703700.0,54200.0,2656000.0
1116,2024-05-30,12,F-150,Pickup,Contado,1,916800.0,777700.0,73340.0,843460.0
1117,2024-05-30,9,Fiesta,Sedán,Financiamiento,4,330800.0,251800.0,0.0,1323200.0
1118,2024-05-30,4,Explorer,SUV,Financiamiento,1,1053800.0,833900.0,0.0,1053800.0
1119,2024-05-31,19,Bronco,SUV,Contado,2,934100.0,722800.0,186820.0,1681380.0
1120,2024-05-31,13,F-150,Pickup,Financiamiento,1,992100.0,730500.0,29760.0,962340.0
1121,2024-05-31,2,Mustang,Deportivo,Financiamiento,1,1257400.0,912600.0,100590.0,1156810.0
1122,2024-05-31,3,Fiesta,Sedán,Financiamiento,4,290600.0,262000.0,116240.0,1046160.0
1123,2024-05-31,20,Fiesta,Sedán,Leasing,1,292300.0,250500.0,5850.0,286450.0
1124,2024-05-31,4,Fiesta,Sedán,Contado,1,342000.0,250100.0,10260.0,331740.0
1125,2024-05-31,7,F-150,Pickup,Contado,5,955700.0,801000.0,0.0,4778500.0
1126,2024-05-31,16,F-150,Pickup,Financiamiento,2,860300.0,760800.0,206470.0,1514130.0
1127,2024-05-31,13,F-150,Pickup,Financiamiento,1,1015900.0,790600.0,30480.0,985420.0
1128,2024-05-31,12,F-150,Pickup,Contado,2,914800.0,769300.0,0.0,1829600.0
1129,2024-06-01,11,F-150,Pickup,Contado,4,907700.0,784600.0,0.0,3630800.0
1130,2024-06-01,10,Explorer,SUV,Financiamiento,5,1091600.0,867800.0,654960.0,4803040.0
1131,2024-06-01,10,F-150,Pickup,Financiamiento,3,876400.0,791200.0,315500.0,2313700.0
1132,2024-06-01,12,Fiesta,Sedán,Financiamiento,1,325400.0,240800.0,32540.0,292860.0
1133,2024-06-01,9,Focus,Sedán,Financiamiento,2,406400.0,331700.0,24380.0,788420.0
1134,2024-06-02,3,F-150,Pickup,Financiamiento,3,876700.0,765400.0,78900.0,2551200.0
1135,2024-06-02,18,Explorer,SUV,Contado,1,1035900.0,846000.0,0.0,1035900.0
1136,2024-06-02,4,Mustang,Deportivo,Contado,2,1282000.0,947000.0,128200.0,2435800.0
1137,2024-06-02,4,F-150,Pickup,Contado,1,942000.0,766900.0,47100.0,894900.0
1138,2024-06-02,2,Explorer,SUV,Leasing,5,1083800.0,843000.0,162570.0,5256430.0
1139,2024-06-02,12,F-150,Pickup,Financiamiento,1,939400.0,765000.0,28180.0,911220.0
1140,2024-06-03,1,Explorer,SUV,Contado,5,1216100.0,853000.0,729660.0,5350840.0
1141,2024-06-03,16,F-150,Pickup,Contado,1,956200.0,750200.0,47810.0,908390.0
1142,2024-06-03,2,Bronco,SUV,Financiamiento,4,880900.0,728600.0,352360.0,3171240.0
1143,2024-06-03,4,F-150,Pickup,Financiamiento,4,867700.0,747500.0,0.0,3470800.0
1144,2024-06-03,13,F-150,Pickup,Financiamiento,4,935400.0,739600.0,74830.0,3666770.0
1145,2024-06-03,13,Explorer,SUV,Contado,4,1061900.0,833900.0,0.0,4247600.0
1146,2024-06-03,2,Fiesta,Sedán,Contado,1,310000.0,249700.0,31000.0,279000.0
1147,2024-06-03,12,Focus,Sedán,Contado,1,448300.0,348500.0,35860.0,412440.0
1148,2024-06-04,20,Fiesta,Sedán,Leasing,5,291200.0,242300.0,0.0,1456000.0
1149,2024-06-04,18,Explorer,SUV,Contado,1,1029300.0,824000.0,51460.0,977840.0
1150,2024-06-04,16,Explorer,SUV,Financiamiento,1,1031800.0,832300.0,123820.0,907980.0
1151,2024-06-04,8,Bronco,SUV,Financiamiento,5,949100.0,711700.0,142360.0,4603140.0
1152,2024-06-04,20,Explorer,SUV,Leasing,1,946900.0,816500.0,0.0,946900.0
1153,2024-06-05,3,Fiesta,Sedán,Financiamiento,3,332800.0,252200.0,0.0,998400.0
1154,2024-06-05,9,Bronco,SUV,Financiamiento,1,901600.0,668800.0,0.0,901600.0
1155,2024-06-05,10,F-150,Pickup,Financiamiento,5,978400.0,780500.0,0.0,4892000.0
1156,2024-06-05,19,Focus,Sedán,Financiamiento,5,401700.0,322600.0,0.0,2008500.0
1157,2024-06-05,9,F-150,Pickup,Contado,2,940800.0,766500.0,225790.0,1655810.0
1158,2024-06-05,1,F-150,Pickup,Contado,5,1014300.0,746100.0,405720.0,4665780.0
1159,2024-06-05,3,Focus,Sedán,Contado,1,422100.0,333300.0,42210.0,379890.0
1160,2024-06-06,16,Fiesta,Sedán,Financiamiento,1,313700.0,256500.0,9410.0,304290.0
1161,2024-06-06,8,F-150,Pickup,Financiamiento,1,904100.0,740200.0,0.0,904100.0
1162,2024-06-06,9,Mustang,Deportivo,Financiamiento,1,1301200.0,934100.0,0.0,1301200.0
1163,2024-06-06,12,F-150,Pickup,Contado,5,987100.0,760900.0,98710.0,4836790.0
1164,2024-06-06,18,F-150,Pickup,Contado,1,986700.0,771300.0,0.0,986700.0
1165,2024-06-06,3,Fiesta,Sedán,Financiamiento,1,302200.0,246800.0,0.0,302200.0
1166,2024-06-06,11,Explorer,SUV,Contado,1,999700.0,872600.0,0.0,999700.0
1167,2024-06-06,4,F-150,Pickup,Financiamiento,1,880800.0,740500.0,105700.0,775100.0
1168,2024-06-06,1,Fiesta,Sedán,Financiamiento,5,342500.0,232300.0,34250.0,1678250.0
1169,2024-06-06,1,F-150,Pickup,Contado,1,936300.0,762900.0,0.0,936300.0
1170,2024-06-06,13,Explorer,SUV,Leasing,1,1001500.0,838700.0,20030.0,981470.0
1171,2024-06-06,4,Fiesta,Sedán,Financiamiento,4,298500.0,264800.0,35820.0,1158180.0
1172,2024-06-06,7,F-150,Pickup,Leasing,1,859900.0,766400.0,17200.0,842700.0
1173,2024-06-07,4,F-150,Pickup,Contado,1,965400.0,725000.0,28960.0,936440.0
1174,2024-06-07,5,Focus,Sedán,Financiamiento,5,410300.0,318300.0,0.0,2051500.0
1175,2024-06-07,8,Mustang,Deportivo,Financiamiento,2,1276700.0,982900.0,306410.0,2246990.0
1176,2024-06-07,8,Explorer,SUV,Financiamiento,1,1029400.0,814900.0,0.0,1029400.0
1177,2024-06-07,13,F-150,Pickup,Financiamiento,2,916400.0,769000.0,0.0,1832800.0
1178,2024-06-07,3,Fiesta,Sedán,Leasing,1,322400.0,245800.0,16120.0,306280.0
1179,2024-06-07,6,Mustang,Deportivo,Financiamiento,1,1263400.0,1022900.0,101070.0,1162330.0
1180,2024-06-07,19,Fiesta,Sedán,Leasing,1,321000.0,266600.0,38520.0,282480.0
1181,2024-06-07,18,Explorer,SUV,Contado,1,952000.0,874500.0,47600.0,904400.0
1182,2024-06-07,10,Focus,Sedán,Financiamiento,2,426400.0,309900.0,0.0,852800.0
1183,2024-06-07,10,Focus,Sedán,Contado,5,437500.0,338000.0,109380.0,2078120.0
1184,2024-06-07,9,Explorer,SUV,Contado,1,993000.0,844200.0,0.0,993000.0
1185,2024-06-07,8,Fiesta,Sedán,Contado,4,312000.0,255900.0,62400.0,1185600.0
1186,2024-06-07,9,Focus,Sedán,Financiamiento,3,413800.0,316400.0,0.0,1241400.0
1187,2024-06-08,8,Fiesta,Sedán,Financiamiento,4,348300.0,245400.0,111460.0,1281740.0
1188,2024-06-08,3,F-150,Pickup,Financiamiento,1,975300.0,771300.0,0.0,975300.0
1189,2024-06-08,8,F-150,Pickup,Financiamiento,1,1013700.0,702800.0,121640.0,892060.0
1190,2024-06-08,13,F-150,Pickup,Leasing,1,966400.0,753200.0,0.0,966400.0
1191,2024-06-08,5,Mustang,Deportivo,Contado,1,1302900.0,967700.0,156350.0,1146550.0
1192,2024-06-08,17,Bronco,SUV,Financiamiento,1,825500.0,710800.0,66040.0,759460.0
1193,2024-06-09,2,Focus,Sedán,Financiamiento,1,396000.0,357500.0,39600.0,356400.0
1194,2024-06-09,8,Explorer,SUV,Financiamiento,1,1064400.0,826300.0,53220.0,1011180.0
1195,2024-06-09,19,Fiesta,Sedán,Financiamiento,1,324000.0,251600.0,0.0,324000.0
1196,2024-06-10,6,F-150,Pickup,Financiamiento,5,947900.0,750700.0,473950.0,4265550.0
1197,2024-06-10,12,Focus,Sedán,Leasing,2,384000.0,331000.0,38400.0,729600.0
1198,2024-06-10,7,Explorer,SUV,Contado,1,1075300.0,809100.0,0.0,1075300.0
1199,2024-06-10,17,Explorer,SUV,Financiamiento,5,1088400.0,844800.0,272100.0,5169900.0
1200,2024-06-10,15,Focus,Sedán,Financiamiento,1,433700.0,306000.0,43370.0,390330.0
1201,2024-06-10,12,Fiesta,Sedán,Leasing,2,337700.0,249300.0,0.0,675400.0
1202,2024-06-10,9,Fiesta,Sedán,Financiamiento,3,301200.0,243500.0,72290.0,831310.0
1203,2024-06-10,2,Explorer,SUV,Financiamiento,5,1041300.0,810500.0,520650.0,4685850.0
1204,2024-06-10,17,F-150,Pickup,Financiamiento,1,891000.0,766300.0,0.0,891000.0
1205,2024-06-10,10,Fiesta,Sedán,Leasing,1,291300.0,234800.0,0.0,291300.0
1206,2024-06-10,19,Focus,Sedán,Contado,1,425600.0,331700.0,34050.0,391550.0
1207,2024-06-11,8,Explorer,SUV,Contado,1,1053800.0,869400.0,0.0,1053800.0
1208,2024-06-11,2,F-150,Pickup,Contado,5,892400.0,737300.0,0.0,4462000.0
1209,2024-06-11,10,F-150,Pickup,Financiamiento,1,896800.0,765000.0,26900.0,869900.0
1210,2024-06-12,5,Mustang,Deportivo,Contado,1,1267600.0,1025200.0,25350.0,1242250.0
1211,2024-06-12,5,F-150,Pickup,Financiamiento,1,904000.0,764300.0,0.0,904000.0
1212,2024-06-12,15,F-150,Pickup,Financiamiento,1,920500.0,764900.0,0.0,920500.0
1213,2024-06-12,20,Fiesta,Sedán,Contado,3,314300.0,250000.0,0.0,942900.0
1214,2024-06-12,20,F-150,Pickup,Leasing,5,959300.0,736100.0,575580.0,4220920.0
1215,2024-06-12,15,Bronco,SUV,Financiamiento,1,973100.0,721400.0,97310.0,875790.0
1216,2024-06-12,20,Explorer,SUV,Financiamiento,1,1033300.0,828400.0,51660.0,981640.0
1217,2024-06-12,6,Fiesta,Sedán,Financiamiento,1,338300.0,262300.0,6770.0,331530.0
1218,2024-06-13,2,Bronco,SUV,Financiamiento,1,945100.0,720000.0,0.0,945100.0
1219,2024-06-13,15,Explorer,SUV,Financiamiento,5,983400.0,841200.0,491700.0,4425300.0
1220,2024-06-13,15,F-150,Pickup,Financiamiento,2,1002600.0,766700.0,0.0,2005200.0
1221,2024-06-13,20,Mustang,Deportivo,Financiamiento,4,1218100.0,925700.0,487240.0,4385160.0
1222,2024-06-13,19,Focus,Sedán,Contado,1,385700.0,320300.0,7710.0,377990.0
1223,2024-06-13,19,Bronco,SUV,Contado,1,922500.0,727600.0,73800.0,848700.0
1224,2024-06-13,14,Mustang,Deportivo,Contado,5,1221700.0,1014400.0,0.0,6108500.0
1225,2024-06-14,17,Mustang,Deportivo,Contado,1,1225200.0,1015700.0,0.0,1225200.0
1226,2024-06-14,15,Focus,Sedán,Financiamiento,3,416700.0,344800.0,100010.0,1150090.0
1227,2024-06-14,19,Mustang,Deportivo,Contado,2,1217300.0,951100.0,0.0,2434600.0
1228,2024-06-14,20,Fiesta,Sedán,Contado,4,309300.0,236000.0,0.0,1237200.0
1229,2024-06-15,8,Mustang,Deportivo,Financiamiento,3,1225100.0,970800.0,0.0,3675300.0
1230,2024-06-15,11,Fiesta,Sedán,Leasing,1,298500.0,237900.0,29850.0,268650.0
1231,2024-06-15,7,F-150,Pickup,Contado,1,918900.0,731200.0,0.0,918900.0
1232,2024-06-15,9,Fiesta,Sedán,Financiamiento,1,323400.0,252600.0,9700.0,313700.0
1233,2024-06-15,18,Focus,Sedán,Financiamiento,1,425100.0,329800.0,0.0,425100.0
1234,2024-06-15,2,F-150,Pickup,Contado,1,861700.0,798700.0,43080.0,818620.0
1235,2024-06-15,14,F-150,Pickup,Contado,3,1058400.0,787500.0,381020.0,2794180.0
1236,2024-06-15,13,F-150,Pickup,Contado,3,925600.0,768400.0,55540.0,2721260.0
